,is_cold,cpu_info,inst_id,inst_priv_ip,new_id,exist_id,uptime,vm_id,vm_priv_ip,vm_pub_ip,start_time,end_time,elapsed_time,aws_duration,aws_billed_duration,aws_max_mem,io_speed,client_start_time,client_end_time,client_elapsed_time
21,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-2bcfc2,169.254.76.1,4fb67c0b-9be7-494a-b593-d8313dcf7729,313fe353-ea65-4868-9944-e6cb1eeea1d0,"2443.44,4884.04",sandbox-root-huTd0l,169.254.233.213,169.254.233.213,1591568721017.1428,1591568722852.924,1835.78125,1836.4,1900.0,54.0, 10.7 MB/s,1591568720.953485,1591568722.8927042,1.9392192363739014
22,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-2bcfc2,169.254.76.1,96adff42-d3b3-4daa-be4b-7ebbaa65773f,313fe353-ea65-4868-9944-e6cb1eeea1d0,"2810.45,5617.31",sandbox-root-huTd0l,169.254.233.213,169.254.233.213,1591569088026.8594,1591569089877.622,1850.7626953125,1851.52,1900.0,54.0, 10.8 MB/s,1591569087.9588137,1591569089.9180362,1.9592225551605225
23,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-0179f7,169.254.76.1,5c3dd9e3-25f5-4928-bdfd-7009e78a4fcc,5c3dd9e3-25f5-4928-bdfd-7009e78a4fcc,"1353.72,2706.22",sandbox-root-h1DsvH,169.254.249.109,169.254.249.109,1591570571756.4038,1591570573811.2783,2054.87451171875,2055.54,2100.0,53.0, 8.4 MB/s,1591570571.052351,1591570573.8491566,2.7968056201934814
24,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8e4fba,169.254.76.1,c0fce922-c728-4a59-9035-335d8db19252,c0fce922-c728-4a59-9035-335d8db19252,"913.29,1825.59",sandbox-root-tsN8sr,169.254.40.229,169.254.40.229,1591571375049.5454,1591571377015.055,1965.509521484375,1966.1,2000.0,53.0, 9.5 MB/s,1591571374.7379715,1591571377.0522714,2.3142998218536377
25,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8e4fba,169.254.76.1,99a2d579-1a99-486d-8e36-d325b6651fd1,c0fce922-c728-4a59-9035-335d8db19252,"1295.04,2588.32",sandbox-root-tsN8sr,169.254.40.229,169.254.40.229,1591571756798.5942,1591571758716.2615,1917.667236328125,1918.33,2000.0,54.0, 9.1 MB/s,1591571756.7343972,1591571758.754209,2.0198118686676025
26,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8e4fba,169.254.76.1,b950935d-5758-4e91-bd89-3cfd56be8a6d,c0fce922-c728-4a59-9035-335d8db19252,"1504.43,3006.70",sandbox-root-tsN8sr,169.254.40.229,169.254.40.229,1591571966191.7598,1591571968017.3054,1825.545654296875,1826.26,1900.0,54.0, 10.9 MB/s,1591571966.1294298,1591571968.0555832,1.9261534214019775
27,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-8e4fba,169.254.76.1,cbda82db-7573-4c0c-b5d6-d763098365c5,c0fce922-c728-4a59-9035-335d8db19252,"1636.16,3269.84",sandbox-root-tsN8sr,169.254.40.229,169.254.40.229,1591572097917.5251,1591572099738.0576,1820.532470703125,1821.15,1900.0,54.0, 11.0 MB/s,1591572097.8470318,1591572099.776616,1.929584264755249
28,True,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-501037,169.254.76.1,53c3f503-c1c2-495c-b99f-4d8b2f99d31c,53c3f503-c1c2-495c-b99f-4d8b2f99d31c,"258.84,516.88",sandbox-root-cwhfZH,169.254.26.45,169.254.26.45,1591572767913.9563,1591572769872.847,1958.890625,1959.69,2000.0,53.0, 9.7 MB/s,1591572767.6113746,1591572769.9124408,2.3010661602020264
29,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-501037,169.254.76.1,6c983a95-e60e-4b67-89ad-e664babd222c,53c3f503-c1c2-495c-b99f-4d8b2f99d31c,"421.19,841.26",sandbox-root-cwhfZH,169.254.26.45,169.254.26.45,1591572930265.145,1591572932073.2568,1808.11181640625,1808.55,1900.0,54.0, 10.9 MB/s,1591572930.207951,1591572932.112561,1.9046099185943604
30,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-501037,169.254.76.1,bb0a56b0-57d4-451c-a5ce-30e0f4b43afc,53c3f503-c1c2-495c-b99f-4d8b2f99d31c,"502.83,1004.29",sandbox-root-cwhfZH,169.254.26.45,169.254.26.45,1591573011902.0876,1591573013733.344,1831.25634765625,1831.87,1900.0,54.0, 10.8 MB/s,1591573011.8459675,1591573013.773043,1.9270753860473633
